#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
97129     0.171     72
97130     0.203     70
97131     0.234     73
97132     0.205     69
97133     0.233     75
97134     0.250     76
97135     0.229     77
97136     0.205     78
97137     0.199     72
97138     0.214     76
97139     0.206     72
97140     0.219     71
97141     0.203     70
97142     0.199     68
97143     0.144     72
97144     0.147     73
97145     0.130     70
97146     0.130     74
97147     0.126     83
97148     0.119     70
97149     0.114     70
97150     0.113     72
97151     0.083     72
97152     0.073     77
97153     0.098     75
97154     0.116     76
97155     0.067     69
97156     0.086     72
97157     0.073     70
97158     0.075     71
97159     0.090     72
97160     0.076     66
97161     0.081     71
97162     0.076     71
97163     0.108     70
97164     0.081     76
97165     0.140     71
97166     0.113     66
97167     0.106     62
97168     0.173     58
97169     0.140     62
97170     0.129     60
97171     0.139     66
97172     0.093     62
97173     0.118     62
97174     0.108     66
97175     0.110     63
97176     0.055     71
97177     0.045     71
97178     0.111     69
97179     0.136     68
97180     0.169     69
97181     0.169     67
97182     0.137     73
97183     0.144     68
97184     0.163     69
97185     0.167     69
97186     0.133     73
97187     0.077     81
97188     0.073     74
97189     0.071     75
97190     0.057     76
97191     0.067     73
97192     0.052     66
97193     0.048     69
97194     0.065     74
97195     0.097     72
97196     0.086     66
97197     0.110     64
97198     0.114     62
97199     0.130     65
97200     0.142     67
97201     0.138     60
97202     0.139     63
97203     0.103     68
97204     0.135     57
97205     0.137     65
97206     0.138     63
97207     0.169     59
97208     0.140     57
97209     0.148     62
97210     0.163     65
97211     0.124     71
97212     0.152     72
97213     0.197     72
97214     0.205     70
97215     0.189     67
97216     0.240     69
97217     0.239     69
97218     0.243     71
97219     0.263     70
97220     0.230     65
97221     0.220     67
97222     0.187     64
97223     0.156     63
97224     0.161     63
97225     0.142     71
97226     0.142     67
97227     0.145     66
97228     0.112     65
97229     0.140     74
97230     0.099     70
97231     0.138     72
97232     0.110     68
97233     0.133     69
97234     0.194     65
97235     0.156     73
97236     0.132     74
97237     0.105     70
97238     0.094     67
97239     0.091     69
97240     0.073     70
97241     0.090     68
97242     0.137     63
97243     0.132     67
97244     0.171     69
97245     0.192     69
97246     0.153     65
97247     0.172     69
97248     0.148     68
97249     0.155     72
97250     0.170     71
97251     0.229     75
97252     0.223     68
97253     0.284     65
97254     0.286     68
97255     0.307     70
97256     0.290     70
97257     0.279     67
97258     0.249     66
97259     0.282     66
97260     0.308     68
97261     0.245     63
97262     0.305     65
97263     0.281     62
97264     0.236     71
97265     0.230     65
97266     0.228     63
97267     0.196     63
97268     0.158     68
97269     0.133     72
97270     0.110     64
97271     0.101     62
97272     0.107     66
97273     0.109     62
97274     0.109     66
97275     0.144     64
97276     0.137     63
97277     0.187     64
97278     0.150     63
97279     0.183     64
97280     0.177     62
97281     0.162     66
97282     0.143     62
97283     0.170     60
97284     0.191     64
97285     0.154     66
97286     0.143     66
97287     0.177     66
97288     0.181     65
97289     0.203     60
97290     0.167     67
97291     0.161     72
97292     0.151     60
97293     0.137     64
97294     0.115     68
97295     0.140     66
97296     0.136     63
97297     0.207     63
97298     0.218     62
97299     0.207     67
97300     0.225     70
97301     0.250     72
97302     0.270     72
97303     0.267     67
97304     0.244     63
97305     0.188     69
97306     0.165     69
97307     0.143     63
97308     0.121     69
97309     0.123     67
97310     0.142     66
97311     0.152     68
97312     0.182     70
97313     0.196     71
97314     0.152     76
97315     0.160     70
97316     0.137     70
97317     0.144     73
97318     0.187     77
97319     0.159     76
97320     0.121     78
97321     0.106     76
97322     0.152     70
97323     0.128     66
97324     0.121     72
97325     0.153     69
97326     0.152     70
97327     0.181     70
97328     0.171     69
97329     0.219     71
97330     0.220     69
97331     0.180     74
97332     0.173     76
97333     0.192     71
97334     0.193     68
97335     0.211     67
97336     0.191     63
97337     0.227     66
97338     0.214     67
97339     0.230     67
97340     0.269     62
97341     0.209     63
97342     0.255     67
97343     0.188     65
97344     0.158     64
97345     0.211     68
97346     0.196     62
97347     0.148     64
97348     0.132     66
97349     0.121     68
97350     0.122     68
97351     0.072     70
97352     0.075     69
97353     0.116     71
97354     0.064     69
97355     0.084     69
97356     0.075     75
97357     0.113     67
97358     0.133     67
97359     0.138     58
97360     0.089     65
97361     0.104     67
97362     0.082     65
97363     0.117     65
97364     0.111     68
97365     0.121     66
97366     0.137     70
97367     0.128     75
97368     0.156     70
97369     0.140     68
97370     0.079     75
97371     0.118     72
97372     0.127     72
97373     0.174     74
97374     0.144     73
97375     0.117     79
97376     0.127     75
97377     0.119     66
97378     0.104     72
97379     0.164     65
97380     0.131     70
97381     0.089     68
97382     0.079     72
97383     0.117     69
97384     0.151     73
97385     0.179     75
97386     0.200     79
97387     0.203     80
97388     0.193     80
97389     0.232     77
97390     0.220     77
97391     0.255     69
97392     0.285     64
97393     0.210     64
97394     0.230     63
97395     0.216     65
97396     0.190     66
97397     0.223     66
97398     0.199     67
97399     0.247     68
97400     0.075     65
97401     0.105     66
97402     0.174     64
97403     0.187     69
97404     0.195     68
97405     0.134     68
97406     0.102     65
97407     0.050     70
97408     0.037     67
97409     0.071     64
97410     0.086     68
97411     0.054     63
97412     0.091     71
97413     0.092     68
97414     0.110     74
97415     0.169     71
97416     0.175     75
97417     0.144     71
97418     0.147     78
97419     0.168     71
97420     0.158     79
97421     0.217     72
97422     0.184     71
97423     0.165     72
97424     0.150     65
97425     0.122     69
97426     0.117     68
97427     0.095     66
97428     0.119     67
97429     0.135     58
97430     0.123     58
97431     0.107     58
97432     0.082     60
97433     0.100     63
97434     0.107     68
97435     0.136     65
97436     0.145     61
97437     0.158     68
97438     0.154     71
97439     0.163     67
97440     0.116     64
97441     0.109     63
97442     0.092     69
97443     0.057     69
97444     0.053     69
97445     0.039     69
97446     0.047     72
97447     0.043     72
97448     0.072     74
97449     0.089     68
97450     0.115     76
97451     0.063     83
97452     0.130     78
97453     0.164     78
97454     0.168     76
97455     0.158     79
97456     0.130     77
97457     0.143     71
97458     0.171     70
97459     0.163     69
97460     0.136     78
97461     0.126     73
97462     0.104     74
97463     0.109     71
97464     0.114     64
97465     0.094     64
97466     0.094     72
97467     0.096     68
97468     0.108     70
97469     0.108     71
97470     0.150     75
97471     0.112     72
97472     0.098     72
97473     0.117     75
97474     0.162     73
97475     0.213     65
97476     0.192     66
97477     0.164     65
97478     0.184     65
97479     0.173     68
97480     0.157     68
97481     0.177     70
97482     0.195     68
97483     0.158     66
97484     0.107     67
97485     0.138     62
97486     0.118     62
97487     0.158     68
97488     0.151     68
97489     0.125     70
97490     0.094     74
97491     0.109     70
97492     0.118     66
97493     0.134     66
97494     0.140     68
97495     0.157     71
97496     0.114     70
97497     0.136     69
97498     0.126     69
97499     0.161     71
97500     0.148     74
97501     0.127     71
97502     0.140     73
97503     0.158     68
97504     0.154     68
97505     0.120     68
97506     0.139     72
97507     0.170     70
97508     0.152     75
97509     0.136     75
97510     0.153     74
97511     0.129     66
97512     0.139     67
97513     0.104     72
97514     0.130     71
97515     0.167     71
97516     0.197     69
97517     0.133     71
97518     0.127     71
97519     0.134     75
97520     0.180     69
97521     0.183     59
97522     0.195     69
97523     0.208     66
97524     0.190     64
97525     0.204     72
97526     0.201     66
97527     0.198     67
97528     0.216     63
97529     0.222     68
97530     0.218     63
97531     0.255     66
97532     0.278     71
97533     0.259     71
97534     0.204     74
97535     0.198     66
97536     0.137     72
97537     0.136     67
97538     0.123     68
97539     0.131     72
97540     0.110     71
97541     0.097     73
97542     0.124     79
97543     0.132     72
97544     0.148     73
97545     0.128     74
97546     0.096     79
97547     0.084     79
97548     0.121     76
97549     0.120     74
97550     0.134     74
97551     0.090     73
97552     0.102     75
97553     0.096     73
97554     0.093     71
97555     0.068     70
97556     0.061     70
97557     0.090     71
97558     0.098     65
97559     0.133     69
97560     0.104     65
97561     0.135     62
97562     0.174     69
97563     0.183     65
97564     0.154     67
97565     0.180     66
97566     0.150     68
97567     0.155     68
97568     0.153     61
97569     0.210     62
97570     0.195     62
97571     0.170     62
97572     0.099     64
97573     0.061     66
97574     0.078     71
97575     0.101     69
97576     0.104     68
97577     0.134     62
97578     0.148     69
97579     0.148     72
97580     0.164     71
97581     0.185     70
97582     0.179     68
97583     0.170     70
97584     0.180     69
97585     0.204     72
97586     0.260     68
97587     0.230     67
97588     0.187     65
97589     0.202     67
97590     0.156     67
97591     0.164     63
97592     0.197     63
97593     0.183     66
97594     0.153     63
97595     0.178     56
97596     0.227     54
97597     0.217     55
97598     0.160     53
97599     0.159     51
97600     0.110     59
97601     0.089     59
97602     0.089     61
97603     0.081     59
97604     0.074     64
97605     0.113     60
97606     0.189     64
97607     0.194     65
97608     0.163     67
97609     0.144     63
97610     0.073     72
97611     0.083     67
97612     0.126     69
97613     0.132     68
97614     0.112     69
97615     0.097     69
97616     0.125     74
97617     0.162     72
97618     0.152     76
97619     0.131     77
97620     0.131     77
97621     0.150     71
97622     0.106     79
97623     0.112     74
97624     0.148     69
97625     0.115     72
97626     0.115     72
97627     0.089     77
97628     0.068     73
97629     0.084     72
97630     0.046     70
97631     0.066     67
97632     0.066     70
97633     0.110     67
97634     0.131     67
97635     0.100     70
97636     0.141     67
97637     0.200     65
97638     0.160     65
97639     0.128     69
97640     0.086     71
97641     0.047     74
97642     0.046     71
97643     0.030     72
97644     0.053     74
97645     0.060     68
97646     0.062     69
97647     0.078     67
97648     0.101     68
97649     0.113     62
97650     0.124     59
97651     0.156     62
97652     0.177     70
97653     0.188     68
97654     0.223     70
97655     0.207     67
97656     0.218     65
97657     0.195     65
97658     0.161     67
97659     0.208     68
97660     0.183     67
97661     0.186     70
97662     0.163     74
97663     0.148     74
97664     0.162     67
97665     0.226     62
97666     0.210     65
97667     0.215     63
97668     0.234     64
97669     0.169     63
97670     0.173     59
97671     0.147     67
97672     0.138     64
97673     0.130     60
97674     0.125     63
97675     0.146     61
97676     0.148     59
97677     0.182     59
97678     0.153     59
97679     0.242     54
97680     0.225     50
97681     0.203     49
97682     0.210     55
97683     0.209     54
97684     0.200     52
97685     0.128     57
97686     0.190     58
97687     0.127     58
97688     0.109     54
97689     0.125     56
97690     0.149     59
97691     0.163     63
97692     0.115     65
97693     0.127     70
97694     0.161     71
97695     0.218     73
97696     0.229     76
97697     0.291     67
97698     0.280     68
97699     0.261     67
97700     0.332     62
97701     0.292     68
97702     0.300     65
97703     0.307     61
97704     0.285     62
97705     0.258     63
97706     0.198     69
97707     0.231     69
97708     0.190     67
97709     0.197     65
97710     0.170     63
97711     0.207     57
97712     0.181     62
97713     0.155     62
97714     0.145     61
97715     0.161     51
97716     0.140     54
97717     0.141     57
97718     0.130     57
97719     0.154     62
97720     0.156     60
97721     0.162     67
97722     0.135     65
97723     0.119     65
97724     0.132     64
97725     0.107     67
97726     0.136     68
97727     0.189     63
97728     0.178     57
97729     0.169     64
97730     0.157     69
97731     0.196     71
97732     0.195     65
97733     0.214     72
97734     0.213     70
97735     0.205     65
97736     0.186     72
97737     0.182     70
97738     0.148     69
97739     0.152     69
97740     0.203     66
97741     0.196     69
97742     0.177     74
97743     0.159     71
97744     0.118     70
97745     0.117     68
97746     0.140     69
97747     0.121     66
97748     0.079     64
97749     0.063     70
97750     0.078     72
97751     0.051     71
97752     0.042     62
97753     0.029     67
97754     0.070     66
97755     0.101     73
97756     0.097     77
97757     0.116     66
97758     0.110     69
97759     0.156     65
97760     0.140     58
97761     0.151     60
97762     0.129     57
97763     0.129     56
97764     0.113     56
97765     0.040     63
97766     0.059     63
97767     0.051     63
97768     0.065     63
97769     0.096     60
97770     0.086     60
97771     0.072     63
97772     0.087     62
97773     0.067     68
97774     0.077     67
97775     0.079     68
97776     0.097     66
97777     0.117     63
97778     0.135     64
97779     0.149     62
97780     0.152     69
97781     0.151     69
97782     0.134     69
97783     0.146     70
97784     0.097     66
97785     0.060     72
97786     0.090     72
97787     0.108     72
97788     0.128     72
97789     0.156     71
97790     0.139     73
97791     0.152     69
97792     0.095     68
97793     0.125     66
97794     0.133     70
97795     0.107     66
97796     0.125     62
97797     0.101     73
97798     0.130     69
97799     0.141     67
97800     0.154     65
97801     0.174     66
97802     0.153     68
97803     0.183     70
97804     0.178     68
97805     0.163     67
97806     0.160     68
97807     0.196     63
97808     0.220     67
97809     0.174     71
97810     0.195     67
97811     0.182     68
97812     0.183     68
97813     0.150     69
97814     0.125     68
97815     0.112     67
97816     0.108     68
97817     0.109     65
97818     0.126     59
97819     0.144     62
97820     0.144     68
97821     0.199     62
97822     0.260     62
97823     0.345     59
97824     0.356     62
97825     0.319     64
97826     0.268     70
97827     0.262     65
97828     0.209     65
97829     0.228     66
97830     0.205     66
97831     0.182     65
97832     0.185     62
97833     0.146     65
97834     0.086     61
97835     0.099     58
97836     0.094     65
97837     0.083     66
97838     0.068     66
97839     0.134     64
97840     0.113     59
97841     0.140     61
97842     0.088     63
97843     0.079     63
97844     0.119     56
97845     0.146     59
97846     0.157     63
97847     0.138     66
97848     0.174     62
97849     0.189     61
97850     0.190     69
97851     0.188     70
97852     0.131     71
97853     0.158     69
97854     0.176     69
97855     0.168     72
97856     0.142     67
97857     0.129     69
97858     0.130     73
97859     0.119     73
97860     0.105     73
97861     0.110     68
97862     0.074     67
97863     0.104     69
97864     0.098     70
97865     0.099     71
97866     0.126     69
97867     0.138     75
97868     0.095     75
97869     0.156     73
97870     0.140     72
97871     0.149     71
97872     0.138     71
97873     0.161     70
97874     0.179     70
97875     0.150     71
97876     0.193     70
97877     0.179     67
97878     0.187     70
97879     0.200     66
97880     0.127     62
97881     0.122     65
97882     0.144     60
97883     0.171     63
97884     0.178     64
97885     0.182     66
97886     0.211     63
97887     0.197     66
97888     0.226     64
97889     0.144     67
97890     0.148     69
97891     0.081     66
97892     0.057     64
97893     0.066     64
97894     0.069     69
97895     0.090     70
97896     0.108     72
97897     0.087     71
97898     0.157     71
97899     0.140     71
97900     0.183     64
97901     0.231     63
97902     0.202     68
97903     0.214     67
97904     0.189     67
97905     0.201     72
97906     0.218     63
97907     0.193     66
97908     0.173     64
97909     0.129     63
97910     0.151     69
97911     0.145     73
97912     0.092     74
97913     0.092     72
97914     0.094     68
97915     0.072     62
97916     0.067     66
97917     0.061     62
97918     0.117     66
97919     0.072     67
97920     0.066     67
97921     0.047     69
97922     0.076     65
97923     0.021     68
97924     0.082     60
97925     0.108     63
97926     0.055     59
97927     0.049     62
97928     0.081     63
97929     0.113     61
97930     0.086     64
97931     0.110     61
97932     0.150     66
97933     0.155     69
97934     0.174     66
97935     0.170     61
97936     0.142     68
97937     0.097     68
97938     0.091     69
97939     0.056     68
97940     0.075     69
97941     0.103     64
97942     0.063     68
97943     0.115     63
97944     0.110     64
97945     0.102     69
97946     0.084     67
97947     0.101     69
97948     0.125     72
97949     0.129     67
97950     0.098     66
97951     0.125     69
97952     0.115     65
97953     0.125     65
97954     0.167     62
97955     0.101     64
97956     0.147     63
97957     0.195     59
97958     0.173     67
97959     0.181     66
97960     0.217     70
97961     0.175     77
97962     0.178     76
97963     0.145     75
97964     0.139     68
97965     0.215     69
97966     0.229     64
97967     0.200     64
97968     0.157     67
97969     0.212     70
97970     0.265     72
97971     0.292     74
97972     0.324     72
97973     0.398     72
97974     0.381     76
97975     0.437     71
97976     0.423     69
97977     0.443     69
97978     0.429     72
97979     0.366     72
97980     0.308     71
97981     0.237     70
97982     0.185     73
97983     0.138     73
97984     0.089     67
97985     0.097     66
97986     0.110     68
97987     0.082     73
97988     0.118     75
97989     0.105     71
97990     0.177     69
97991     0.195     69
97992     0.191     70
97993     0.180     69
97994     0.134     69
97995     0.129     71
97996     0.168     67
97997     0.150     69
97998     0.065     66
97999     0.044     70
98000     0.083     71
98001     0.096     74
98002     0.085     68
98003     0.089     70
98004     0.095     66
98005     0.140     66
98006     0.131     65
98007     0.129     60
98008     0.111     68
98009     0.118     70
98010     0.140     67
98011     0.126     69
98012     0.134     68
98013     0.117     67
98014     0.142     66
98015     0.132     71
98016     0.204     72
98017     0.207     71
98018     0.214     72
98019     0.217     76
98020     0.223     77
98021     0.223     85
98022     0.198     83
98023     0.190     77
98024     0.173     78
98025     0.174     78
98026     0.187     72
98027     0.176     69
98028     0.167     74
98029     0.130     71
98030     0.138     71
98031     0.136     71
98032     0.188     76
98033     0.168     76
98034     0.173     73
98035     0.155     74
98036     0.168     70
98037     0.183     73
98038     0.195     72
98039     0.168     78
98040     0.135     76
98041     0.178     74
98042     0.170     75
98043     0.197     69
98044     0.217     69
98045     0.241     68
98046     0.217     69
98047     0.247     68
98048     0.276     63
98049     0.240     65
98050     0.266     68
98051     0.300     65
98052     0.315     66
98053     0.290     73
98054     0.263     70
98055     0.231     71
98056     0.162     72
98057     0.124     70
98058     0.074     68
98059     0.074     74
98060     0.057     71
98061     0.091     74
98062     0.112     70
98063     0.160     73
98064     0.167     69
98065     0.162     68
98066     0.145     71
98067     0.163     65
98068     0.141     77
98069     0.140     74
98070     0.163     74
98071     0.166     74
98072     0.129     79
98073     0.167     77
98074     0.168     77
98075     0.156     77
98076     0.159     78
98077     0.158     78
98078     0.157     78
98079     0.133     71
98080     0.139     71
98081     0.131     70
98082     0.139     65
98083     0.140     70
98084     0.133     70
98085     0.099     71
98086     0.106     73
98087     0.126     67
98088     0.118     66
98089     0.103     69
98090     0.105     69
98091     0.080     69
98092     0.066     66
98093     0.081     63
98094     0.089     58
98095     0.105     64
98096     0.105     66
98097     0.081     68
98098     0.112     61
98099     0.113     64
98100     0.051     66
98101     0.037     66
98102     0.071     67
98103     0.078     64
98104     0.057     66
98105     0.079     65
98106     0.116     66
98107     0.117     64
98108     0.113     63
98109     0.101     67
98110     0.060     65
98111     0.066     65
98112     0.078     72
98113     0.037     67
98114     0.053     71
98115     0.077     64
98116     0.111     66
98117     0.107     69
98118     0.126     67
98119     0.083     66
98120     0.127     65
98121     0.100     68
98122     0.097     68
98123     0.182     71
98124     0.218     72
98125     0.220     70
98126     0.225     68
98127     0.192     70
98128     0.173     68
98129     0.179     63
98130     0.198     62
98131     0.171     63
98132     0.193     61
98133     0.184     56
98134     0.177     62
98135     0.162     63
98136     0.163     64
98137     0.141     63
98138     0.134     64
98139     0.145     64
98140     0.121     64
98141     0.137     69
98142     0.114     67
98143     0.128     66
98144     0.139     61
98145     0.104     65
98146     0.119     70
98147     0.089     75
98148     0.117     66
98149     0.132     68
98150     0.132     66
98151     0.117     70
98152     0.138     71
98153     0.131     74
98154     0.090     71
98155     0.104     70
98156     0.073     75
98157     0.067     66
98158     0.077     62
98159     0.133     65
98160     0.148     60
98161     0.193     58
98162     0.194     60
98163     0.161     63
98164     0.126     63
98165     0.110     62
98166     0.115     61
98167     0.182     51
98168     0.153     54
98169     0.197     54
98170     0.192     51
98171     0.237     57
98172     0.222     54
98173     0.227     56
98174     0.213     62
98175     0.186     61
98176     0.202     62
98177     0.185     59
98178     0.192     60
98179     0.202     59
98180     0.195     65
98181     0.205     60
98182     0.261     59
98183     0.237     64
98184     0.206     66
98185     0.214     68
98186     0.236     68
98187     0.253     63
98188     0.246     63
98189     0.277     67
98190     0.316     67
98191     0.323     66
98192     0.307     67
98193     0.232     72
98194     0.201     72
98195     0.236     69
98196     0.201     74
98197     0.243     65
98198     0.143     65
98199     0.170     65
98200     0.136     65
98201     0.141     62
98202     0.147     61
98203     0.128     64
98204     0.116     60
98205     0.092     62
98206     0.144     60
98207     0.175     66
98208     0.190     68
98209     0.164     69
98210     0.176     67
98211     0.139     65
98212     0.081     67
98213     0.103     67
98214     0.100     65
98215     0.132     65
98216     0.126     65
98217     0.115     67
98218     0.119     69
98219     0.102     67
98220     0.106     71
98221     0.092     67
98222     0.110     64
98223     0.072     64
98224     0.050     68
98225     0.068     62
98226     0.091     64
98227     0.109     61
98228     0.099     64
98229     0.075     62
98230     0.069     62
98231     0.105     63
98232     0.094     63
98233     0.159     57
98234     0.162     60
98235     0.177     64
98236     0.179     67
98237     0.192     72
98238     0.163     66
98239     0.151     61
98240     0.125     65
98241     0.129     66
98242     0.090     70
98243     0.071     69
98244     0.115     61
98245     0.144     66
98246     0.241     62
98247     0.242     59
98248     0.212     56
98249     0.195     61
98250     0.102     64
98251     0.074     67
98252     0.111     57
98253     0.137     60
98254     0.134     59
98255     0.090     59
98256     0.114     57
98257     0.151     58
98258     0.134     63
98259     0.131     65
98260     0.119     62
98261     0.175     63
98262     0.133     64
98263     0.082     63
98264     0.123     60
98265     0.134     62
98266     0.126     66
98267     0.158     61
98268     0.159     62
98269     0.186     59
98270     0.168     63
98271     0.161     63
98272     0.189     60
98273     0.228     61
98274     0.232     56
98275     0.247     60
98276     0.228     60
98277     0.198     67
98278     0.205     58
98279     0.202     68
98280     0.165     65
98281     0.179     66
98282     0.177     74
98283     0.163     73
98284     0.175     72
98285     0.211     70
98286     0.207     67
98287     0.206     71
98288     0.210     71
98289     0.171     71
98290     0.162     67
98291     0.110     72
98292     0.069     68
98293     0.074     73
98294     0.065     72
98295     0.077     65
98296     0.093     63
98297     0.133     71
98298     0.161     67
98299     0.138     68
98300     0.165     72
98301     0.149     72
98302     0.149     74
98303     0.097     76
98304     0.097     77
98305     0.081     72
98306     0.118     72
98307     0.109     70
98308     0.107     75
98309     0.134     68
98310     0.179     68
98311     0.162     70
98312     0.195     73
98313     0.184     70
98314     0.214     69
98315     0.190     67
98316     0.203     65
98317     0.192     62
98318     0.183     68
98319     0.145     73
98320     0.134     73
98321     0.169     70
98322     0.179     68
98323     0.169     72
98324     0.178     67
98325     0.176     62
98326     0.170     66
98327     0.172     70
98328     0.124     66
98329     0.149     69
98330     0.140     68
98331     0.170     63
98332     0.139     71
98333     0.120     67
98334     0.159     66
98335     0.149     66
98336     0.157     63
98337     0.179     61
98338     0.198     63
98339     0.113     61
98340     0.121     60
98341     0.111     68
98342     0.104     65
98343     0.116     67
98344     0.093     66
98345     0.131     64
98346     0.131     58
98347     0.117     58
98348     0.107     59
98349     0.123     65
98350     0.116     69
98351     0.099     67
98352     0.152     72
98353     0.172     68
98354     0.149     66
98355     0.145     69
98356     0.132     65
98357     0.138     65
98358     0.136     69
98359     0.090     66
98360     0.124     69
98361     0.142     62
98362     0.153     64
98363     0.067     67
98364     0.039     66
98365     0.053     68
98366     0.084     67
98367     0.061     66
98368     0.077     61
98369     0.117     64
98370     0.183     65
98371     0.180     67
98372     0.156     71
98373     0.199     65
98374     0.178     65
98375     0.126     66
98376     0.102     62
98377     0.064     68
98378     0.065     66
98379     0.080     65
98380     0.094     66
98381     0.115     63
98382     0.158     60
98383     0.102     63
98384     0.129     66
98385     0.133     63
98386     0.192     66
98387     0.175     64
98388     0.194     63
98389     0.164     66
98390     0.151     65
98391     0.137     67
98392     0.123     69
98393     0.090     75
98394     0.051     76
98395     0.015     77
98396     0.026     75
98397     0.039     73
98398     0.056     72
98399     0.077     67
98400     0.060     68
98401     0.081     65
98402     0.100     66
98403     0.136     65
98404     0.114     64
98405     0.165     65
98406     0.145     69
98407     0.140     71
98408     0.172     70
98409     0.152     74
98410     0.141     70
98411     0.164     66
98412     0.163     65
98413     0.197     63
98414     0.196     66
98415     0.189     64
98416     0.189     63
98417     0.185     62
98418     0.197     64
98419     0.194     63
98420     0.174     74
98421     0.161     75
98422     0.140     75
98423     0.144     76
98424     0.117     70
98425     0.141     68
98426     0.156     66
98427     0.125     66
98428     0.146     65
98429     0.146     65
98430     0.119     65
98431     0.137     62
98432     0.128     69
98433     0.161     65
98434     0.138     68
98435     0.158     73
98436     0.144     73
98437     0.198     68
98438     0.218     68
98439     0.172     72
98440     0.200     64
98441     0.175     61
98442     0.138     60
98443     0.113     70
98444     0.092     68
98445     0.071     66
98446     0.042     60
98447     0.066     65
98448     0.066     69
98449     0.062     61
98450     0.065     64
98451     0.093     65
98452     0.083     66
98453     0.059     66
98454     0.097     64
98455     0.109     68
98456     0.144     66
98457     0.136     65
98458     0.125     67
98459     0.107     66
98460     0.090     70
98461     0.128     69
98462     0.134     73
98463     0.161     65
98464     0.120     71
98465     0.140     66
98466     0.166     68
98467     0.193     62
98468     0.138     67
98469     0.143     71
98470     0.103     70
98471     0.110     68
98472     0.161     66
98473     0.154     68
98474     0.125     69
98475     0.132     71
98476     0.112     74
98477     0.065     75
98478     0.079     72
98479     0.076     73
98480     0.078     67
98481     0.091     75
98482     0.077     75
98483     0.084     75
98484     0.102     75
98485     0.149     73
98486     0.182     66
98487     0.136     68
98488     0.084     68
98489     0.119     64
98490     0.132     65
98491     0.099     73
98492     0.097     67
98493     0.108     61
98494     0.141     72
98495     0.201     69
98496     0.197     71
98497     0.177     76
98498     0.217     79
98499     0.200     75
98500     0.140     77
98501     0.168     71
98502     0.191     68
98503     0.155     62
98504     0.104     69
98505     0.127     70
98506     0.048     76
98507     0.101     67
98508     0.105     68
98509     0.095     65
98510     0.109     69
98511     0.101     64
98512     0.129     71
98513     0.146     66
98514     0.161     65
98515     0.143     69
98516     0.174     69
98517     0.161     67
98518     0.172     68
98519     0.147     74
98520     0.164     74
98521     0.145     75
98522     0.169     73
98523     0.193     69
98524     0.269     68
98525     0.225     73
98526     0.252     72
98527     0.243     74
98528     0.201     76
98529     0.213     72
98530     0.220     73
98531     0.143     79
98532     0.141     81
98533     0.165     74
98534     0.172     70
98535     0.097     77
98536     0.169     69
98537     0.134     69
98538     0.144     69
98539     0.098     68
98540     0.068     65
98541     0.099     60
98542     0.089     66
98543     0.068     66
98544     0.133     68
98545     0.113     68
98546     0.105     62
98547     0.104     65
98548     0.117     69
98549     0.160     66
98550     0.167     64
98551     0.186     68
98552     0.189     67
98553     0.173     69
98554     0.204     70
98555     0.168     69
98556     0.219     68
98557     0.170     71
98558     0.203     63
98559     0.175     62
98560     0.191     60
98561     0.126     66
98562     0.105     68
98563     0.122     79
98564     0.091     75
98565     0.137     69
98566     0.161     66
98567     0.154     64
98568     0.144     66
98569     0.119     71
98570     0.168     67
98571     0.148     72
98572     0.212     73
98573     0.238     70
98574     0.256     68
98575     0.225     73
98576     0.250     68
98577     0.228     66
98578     0.224     60
98579     0.194     63
98580     0.120     69
98581     0.123     67
98582     0.118     72
98583     0.125     68
98584     0.078     68
98585     0.085     71
98586     0.099     73
98587     0.161     74
98588     0.215     67
98589     0.146     68
98590     0.178     64
98591     0.190     65
98592     0.216     73
98593     0.159     69
98594     0.196     74
98595     0.203     74
98596     0.208     73
98597     0.177     74
98598     0.188     71
98599     0.206     70
98600     0.085     62
98601     0.104     64
98602     0.108     72
98603     0.141     69
98604     0.116     71
98605     0.094     71
98606     0.079     69
98607     0.063     65
98608     0.031     66
98609     0.080     70
98610     0.060     67
98611     0.048     67
98612     0.066     67
98613     0.090     73
98614     0.074     64
98615     0.099     64
98616     0.136     62
98617     0.125     63
98618     0.118     69
98619     0.152     73
98620     0.190     65
98621     0.189     62
98622     0.173     63
98623     0.178     62
98624     0.145     63
98625     0.144     60
98626     0.206     61
98627     0.171     67
98628     0.170     64
98629     0.152     64
98630     0.176     57
98631     0.124     58
98632     0.154     51
98633     0.131     50
98634     0.088     58
98635     0.079     61
98636     0.061     68
98637     0.068     61
98638     0.105     61
98639     0.123     65
98640     0.102     65
98641     0.119     61
98642     0.129     58
98643     0.107     56
98644     0.103     58
98645     0.088     65
98646     0.116     69
98647     0.150     65
98648     0.182     66
98649     0.232     62
98650     0.235     70
98651     0.263     71
98652     0.288     68
98653     0.292     68
98654     0.211     69
98655     0.202     74
98656     0.164     79
98657     0.162     77
98658     0.196     67
98659     0.170     67
98660     0.194     66
98661     0.227     66
98662     0.240     66
98663     0.220     65
98664     0.208     66
98665     0.156     64
98666     0.145     62
98667     0.095     64
98668     0.108     64
98669     0.124     67
98670     0.213     65
98671     0.215     62
98672     0.181     68
98673     0.171     63
98674     0.213     61
98675     0.184     63
98676     0.190     63
